user_id,job_role,company_remote,salary_usd,location,nomad_visa,productivity,burnout_level,timestamp
DN-2023-1038,Content Creator,Y,34501,"Bangkok, Thailand",Y,9,6,2025-11-03
DN-2023-1039,Product Manager,Y,67569,"Bali, Indonesia",N,6,6,2025-11-04
DN-2023-1040,SEO Specialist,Y,96416,"Berlin, Germany",N,5,2,2025-11-05
DN-2023-1041,Content Creator,Y,35221,"Dubai, UAE",N,5,3,2025-11-06
DN-2023-1042,UX Designer,Y,98195,"Lisbon, Portugal",N,6,6,2025-11-07
DN-2023-1043,Digital Marketer,N,112005,"Medellin, Colombia",Y,8,3,2025-11-08
DN-2023-1044,Content Creator,N,65283,"Berlin, Germany",Y,7,5,2025-11-09
DN-2023-1045,SEO Specialist,N,73725,"Lisbon, Portugal",Y,9,2,2025-11-10
DN-2023-1046,DevOps Engineer,Y,104367,"Ho Chi Minh City, Vietnam",N,4,1,2025-11-11
DN-2023-1047,Software Developer,Y,57821,"Barcelona, Spain",N,10,2,2025-11-12
DN-2023-1048,Data Analyst,Y,64588,"Mexico City, Mexico",Y,4,5,2025-11-13
DN-2023-1049,Software Developer,Y,78727,"Mexico City, Mexico",Y,9,6,2025-11-14
DN-2023-1050,Software Developer,Y,33656,"Lisbon, Portugal",N,5,3,2025-11-15
DN-2023-1051,Data Scientist,Y,60589,"Bangkok, Thailand",Y,7,5,2025-11-16
DN-2023-1052,UX Designer,N,73687,"Medellin, Colombia",N,6,6,2025-11-17
DN-2023-1053,DevOps Engineer,N,118158,"Bangkok, Thailand",Y,7,4,2025-11-18
DN-2023-1054,Graphic Designer,Y,50663,"Berlin, Germany",Y,9,3,2025-11-19
DN-2023-1055,Content Creator,Y,60230,"Tallinn, Estonia",Y,9,5,2025-11-20
DN-2023-1056,Data Analyst,Y,42958,"Barcelona, Spain",N,8,1,2025-11-21
DN-2023-1057,Digital Marketer,Y,97663,"Barcelona, Spain",Y,6,1,2025-11-22
DN-2023-1058,DevOps Engineer,N,111410,"Mexico City, Mexico",Y,9,6,2025-11-23
DN-2023-1059,Product Manager,Y,93065,"Barcelona, Spain",N,5,6,2025-11-24
DN-2023-1060,Graphic Designer,Y,64631,"Bangkok, Thailand",N,6,1,2025-11-25
DN-2023-1061,Data Scientist,Y,88088,"Medellin, Colombia",N,10,4,2025-11-26
DN-2023-1062,Data Scientist,Y,83546,"Medellin, Colombia",Y,8,2,2025-11-27
DN-2023-1063,DevOps Engineer,Y,110801,"Mexico City, Mexico",N,7,1,2025-11-28
DN-2023-1064,SEO Specialist,N,91451,"Lisbon, Portugal",Y,5,6,2025-11-29
DN-2023-1065,Software Developer,Y,75919,"Medellin, Colombia",Y,6,6,2025-11-30
DN-2023-1066,Product Manager,Y,94834,"Bangkok, Thailand",Y,5,4,2025-12-01
DN-2023-1067,Data Scientist,Y,94328,"Bali, Indonesia",Y,6,1,2025-12-02
DN-2023-1068,Data Analyst,Y,68836,"Lisbon, Portugal",N,5,4,2025-12-03
DN-2023-1069,Data Scientist,N,117377,"Tallinn, Estonia",Y,8,1,2025-12-04
DN-2023-1070,Digital Marketer,Y,60670,"Dubai, UAE",Y,4,2,2025-12-05
DN-2023-1071,Content Creator,Y,45176,"Ho Chi Minh City, Vietnam",N,9,5,2025-12-06
DN-2023-1072,Data Scientist,Y,98480,"Barcelona, Spain",N,10,1,2025-12-07
DN-2023-1073,Digital Marketer,Y,69386,"Barcelona, Spain",N,8,5,2025-12-08
DN-2023-1074,DevOps Engineer,Y,118120,"Bali, Indonesia",Y,8,1,2025-12-09
DN-2023-1075,DevOps Engineer,Y,95232,"Lisbon, Portugal",N,8,2,2025-12-10
DN-2023-1076,Graphic Designer,Y,54606,"Mexico City, Mexico",Y,5,6,2025-12-11
DN-2023-1077,Data Scientist,N,109802,"Bangkok, Thailand",N,5,5,2025-12-12
DN-2023-1078,Data Analyst,Y,102904,"Bali, Indonesia",Y,9,4,2025-12-13
DN-2023-1079,Data Scientist,N,106728,"Ho Chi Minh City, Vietnam",N,6,1,2025-12-14
DN-2023-1080,Data Analyst,Y,92379,"Medellin, Colombia",Y,3,6,2025-12-15
DN-2023-1081,UX Designer,N,84221,"Mexico City, Mexico",Y,10,1,2025-12-16
DN-2023-1082,Graphic Designer,N,87878,"Dubai, UAE",Y,10,4,2025-12-17
DN-2023-1083,UX Designer,Y,67702,"Mexico City, Mexico",Y,9,2,2025-12-18
DN-2023-1084,Data Scientist,N,114538,"Bali, Indonesia",Y,10,3,2025-12-19
DN-2023-1085,Graphic Designer,Y,94601,"Tallinn, Estonia",N,10,1,2025-12-20
DN-2023-1086,UX Designer,N,99855,"Bali, Indonesia",Y,8,4,2025-12-21
DN-2023-1087,Software Developer,Y,64427,"Bali, Indonesia",N,7,3,2025-12-22
DN-2023-1088,Data Scientist,Y,84983,"Bali, Indonesia",Y,4,1,2025-12-23
DN-2023-1089,UX Designer,Y,77787,"Mexico City, Mexico",Y,5,5,2025-12-24
DN-2023-1090,Software Developer,N,97025,"Bali, Indonesia",N,3,6,2025-12-25
DN-2023-1091,Software Developer,Y,74624,"Lisbon, Portugal",N,5,6,2025-12-26
DN-2023-1092,DevOps Engineer,Y,79631,"Mexico City, Mexico",Y,10,4,2025-12-27
DN-2023-1093,Data Scientist,N,88432,"Medellin, Colombia",Y,7,5,2025-12-28
DN-2023-1094,Software Developer,N,83041,"Lisbon, Portugal",N,6,2,2025-12-29
DN-2023-1095,DevOps Engineer,Y,96047,"Ho Chi Minh City, Vietnam",Y,9,3,2025-12-30
DN-2023-1096,UX Designer,Y,88209,"Medellin, Colombia",Y,8,4,2025-12-31
DN-2023-1097,Digital Marketer,Y,88515,"Dubai, UAE",N,10,1,2026-01-01
DN-2023-1098,Data Scientist,Y,159842,"Barcelona, Spain",Y,7,6,2026-01-02
DN-2023-1099,Graphic Designer,Y,40201,"Mexico City, Mexico",Y,4,1,2026-01-03
DN-2023-1100,Data Analyst,N,93737,"Barcelona, Spain",N,8,3,2026-01-04
DN-2023-1101,Data Analyst,Y,73770,"Mexico City, Mexico",N,8,5,2026-01-05
DN-2023-1102,UX Designer,Y,42677,"Medellin, Colombia",Y,9,5,2026-01-06
DN-2023-1103,SEO Specialist,Y,103941,"Dubai, UAE",Y,5,4,2026-01-07
DN-2023-1104,SEO Specialist,Y,87539,"Bangkok, Thailand",Y,5,4,2026-01-08
DN-2023-1105,UX Designer,Y,86397,"Bangkok, Thailand",N,6,5,2026-01-09
DN-2023-1106,Software Developer,Y,41410,"Lisbon, Portugal",N,10,4,2026-01-10
DN-2023-1107,Data Scientist,Y,89803,"Bali, Indonesia",Y,6,5,2026-01-11
DN-2023-1108,Data Analyst,N,64258,"Bali, Indonesia",Y,5,3,2026-01-12
DN-2023-1109,Data Analyst,Y,122029,"Bangkok, Thailand",Y,4,4,2026-01-13
DN-2023-1110,Software Developer,N,113180,"Medellin, Colombia",Y,5,5,2026-01-14
DN-2023-1111,Data Analyst,N,66381,"Dubai, UAE",N,6,4,2026-01-15
DN-2023-1112,Graphic Designer,Y,39020,"Lisbon, Portugal",Y,7,1,2026-01-16
DN-2023-1113,Data Scientist,N,110723,"Medellin, Colombia",Y,9,6,2026-01-17
DN-2023-1114,Content Creator,Y,80664,"Bali, Indonesia",Y,8,1,2026-01-18
DN-2023-1115,Data Analyst,Y,44846,"Lisbon, Portugal",Y,9,2,2026-01-19
DN-2023-1116,UX Designer,N,67501,"Barcelona, Spain",Y,7,5,2026-01-20
DN-2023-1117,Graphic Designer,Y,45848,"Berlin, Germany",Y,7,2,2026-01-21
DN-2023-1118,Data Analyst,Y,87605,"Ho Chi Minh City, Vietnam",N,8,5,2026-01-22
DN-2023-1119,Graphic Designer,N,58083,"Lisbon, Portugal",N,4,6,2026-01-23
DN-2023-1120,DevOps Engineer,Y,79317,"Bali, Indonesia",N,10,4,2026-01-24
DN-2023-1121,Content Creator,Y,66127,"Medellin, Colombia",Y,4,5,2026-01-25
DN-2023-1122,Product Manager,N,74921,"Barcelona, Spain",N,7,1,2026-01-26
DN-2023-1123,UX Designer,Y,46014,"Ho Chi Minh City, Vietnam",N,4,4,2026-01-27
DN-2023-1124,UX Designer,Y,106320,"Ho Chi Minh City, Vietnam",Y,8,6,2026-01-28
DN-2023-1125,Data Scientist,Y,129789,"Lisbon, Portugal",Y,9,1,2026-01-29
DN-2023-1126,Graphic Designer,Y,66205,"Ho Chi Minh City, Vietnam",Y,9,4,2026-01-30
DN-2023-1127,Software Developer,Y,84193,"Barcelona, Spain",Y,6,5,2026-01-31
DN-2023-1128,UX Designer,N,105220,"Dubai, UAE",N,7,5,2026-02-01
DN-2023-1129,Graphic Designer,Y,65841,"Medellin, Colombia",Y,9,1,2026-02-02
DN-2023-1130,Graphic Designer,Y,56722,"Lisbon, Portugal",Y,6,3,2026-02-03
DN-2023-1131,Digital Marketer,N,88865,"Ho Chi Minh City, Vietnam",Y,9,5,2026-02-04
DN-2023-1132,Digital Marketer,N,118650,"Dubai, UAE",Y,5,3,2026-02-05
DN-2023-1133,Product Manager,Y,96307,"Medellin, Colombia",Y,7,4,2026-02-06
DN-2023-1134,DevOps Engineer,Y,79135,"Mexico City, Mexico",Y,6,3,2026-02-07
DN-2023-1135,Product Manager,Y,98533,"Dubai, UAE",Y,9,1,2026-02-08
DN-2023-1136,Data Analyst,Y,83812,"Mexico City, Mexico",N,10,2,2026-02-09
DN-2023-1137,Software Developer,Y,81653,"Mexico City, Mexico",N,6,2,2026-02-10
DN-2023-1138,Data Analyst,Y,81951,"Dubai, UAE",N,9,1,2026-02-11
DN-2023-1139,SEO Specialist,N,63466,"Ho Chi Minh City, Vietnam",N,5,2,2026-02-12
DN-2023-1140,Data Analyst,N,95402,"Mexico City, Mexico",N,4,1,2026-02-13
DN-2023-1141,Data Scientist,Y,87015,"Ho Chi Minh City, Vietnam",N,9,5,2026-02-14
DN-2023-1142,Data Analyst,Y,59188,"Ho Chi Minh City, Vietnam",N,4,3,2026-02-15
DN-2023-1143,Product Manager,Y,102862,"Medellin, Colombia",N,7,2,2026-02-16
DN-2023-1144,UX Designer,Y,70218,"Tallinn, Estonia",Y,5,5,2026-02-17
DN-2023-1145,UX Designer,Y,48029,"Barcelona, Spain",Y,10,2,2026-02-18
DN-2023-1146,Digital Marketer,N,59988,"Ho Chi Minh City, Vietnam",N,7,4,2026-02-19
DN-2023-1147,Software Developer,Y,75604,"Medellin, Colombia",Y,10,1,2026-02-20
DN-2023-1148,Software Developer,Y,90650,"Berlin, Germany",Y,4,1,2026-02-21
DN-2023-1149,Data Scientist,N,82789,"Mexico City, Mexico",Y,5,5,2026-02-22
DN-2023-1150,Product Manager,Y,89322,"Lisbon, Portugal",Y,8,4,2026-02-23
DN-2023-1151,Digital Marketer,Y,50101,"Ho Chi Minh City, Vietnam",N,5,3,2026-02-24
DN-2023-1152,SEO Specialist,Y,98644,"Dubai, UAE",Y,5,4,2026-02-25
DN-2023-1153,Software Developer,Y,113203,"Mexico City, Mexico",Y,10,4,2026-02-26
DN-2023-1154,UX Designer,N,123404,"Mexico City, Mexico",Y,7,6,2026-02-27
DN-2023-1155,Data Analyst,Y,89370,"Berlin, Germany",N,6,3,2026-02-28
DN-2023-1156,Data Analyst,Y,96278,"Lisbon, Portugal",Y,6,3,2026-03-01
DN-2023-1157,Digital Marketer,Y,34706,"Medellin, Colombia",N,6,4,2026-03-02
DN-2023-1158,Product Manager,N,100252,"Berlin, Germany",N,4,2,2026-03-03
DN-2023-1159,Product Manager,Y,83253,"Barcelona, Spain",Y,4,6,2026-03-04
DN-2023-1160,DevOps Engineer,Y,115960,"Mexico City, Mexico",Y,9,2,2026-03-05
DN-2023-1161,Content Creator,Y,23760,"Ho Chi Minh City, Vietnam",Y,8,4,2026-03-06
DN-2023-1162,Software Developer,Y,75473,"Ho Chi Minh City, Vietnam",N,9,2,2026-03-07
DN-2023-1163,Product Manager,Y,81768,"Berlin, Germany",N,4,3,2026-03-08
DN-2023-1164,UX Designer,Y,101345,"Barcelona, Spain",Y,8,3,2026-03-09
DN-2023-1165,Digital Marketer,Y,109850,"Bangkok, Thailand",Y,9,2,2026-03-10
DN-2023-1166,SEO Specialist,Y,60809,"Bali, Indonesia",Y,10,3,2026-03-11
DN-2023-1167,DevOps Engineer,N,74791,"Dubai, UAE",N,4,1,2026-03-12
DN-2023-1168,Graphic Designer,Y,67011,"Dubai, UAE",Y,4,3,2026-03-13
DN-2023-1169,Data Scientist,Y,136234,"Bangkok, Thailand",Y,4,4,2026-03-14
DN-2023-1170,SEO Specialist,Y,80391,"Mexico City, Mexico",Y,8,5,2026-03-15
DN-2023-1171,Graphic Designer,N,43533,"Medellin, Colombia",N,9,2,2026-03-16
DN-2023-1172,Data Analyst,Y,61094,"Lisbon, Portugal",N,8,6,2026-03-17
DN-2023-1173,Data Scientist,N,110950,"Bangkok, Thailand",Y,7,2,2026-03-18
DN-2023-1174,Software Developer,N,84804,"Barcelona, Spain",N,4,3,2026-03-19
DN-2023-1175,UX Designer,Y,65259,"Ho Chi Minh City, Vietnam",Y,6,3,2026-03-20
DN-2023-1176,Data Scientist,N,80981,"Bali, Indonesia",N,5,5,2026-03-21
DN-2023-1177,Content Creator,Y,47812,"Mexico City, Mexico",Y,10,5,2026-03-22
DN-2023-1178,Graphic Designer,Y,74033,"Bali, Indonesia",N,9,6,2026-03-23
DN-2023-1179,Software Developer,N,69635,"Lisbon, Portugal",Y,7,4,2026-03-24
DN-2023-1180,Content Creator,N,62220,"Ho Chi Minh City, Vietnam",Y,7,1,2026-03-25
DN-2023-1181,Data Analyst,Y,63121,"Barcelona, Spain",N,8,4,2026-03-26
DN-2023-1182,Content Creator,Y,37922,"Dubai, UAE",Y,6,6,2026-03-27
DN-2023-1183,DevOps Engineer,Y,74525,"Lisbon, Portugal",Y,9,2,2026-03-28
DN-2023-1184,DevOps Engineer,N,138023,"Bangkok, Thailand",Y,8,3,2026-03-29
DN-2023-1185,Digital Marketer,Y,55256,"Dubai, UAE",Y,8,4,2026-03-30
DN-2023-1186,SEO Specialist,Y,60120,"Dubai, UAE",Y,10,3,2026-03-31
DN-2023-1187,SEO Specialist,Y,52816,"Barcelona, Spain",Y,10,3,2026-04-01
DN-2023-1188,Software Developer,Y,70369,"Bangkok, Thailand",N,6,4,2026-04-02
DN-2023-1189,Data Analyst,N,117710,"Berlin, Germany",N,4,4,2026-04-03
DN-2023-1190,Product Manager,Y,91887,"Lisbon, Portugal",Y,7,5,2026-04-04
DN-2023-1191,DevOps Engineer,N,107363,"Medellin, Colombia",Y,3,6,2026-04-05
DN-2023-1192,Software Developer,Y,57682,"Tallinn, Estonia",N,3,6,2026-04-06
DN-2023-1193,Product Manager,N,103973,"Ho Chi Minh City, Vietnam",Y,4,1,2026-04-07
DN-2023-1194,SEO Specialist,Y,103535,"Barcelona, Spain",Y,8,5,2026-04-08
DN-2023-1195,Digital Marketer,Y,74572,"Ho Chi Minh City, Vietnam",N,4,1,2026-04-09
DN-2023-1196,Content Creator,Y,88297,"Lisbon, Portugal",N,7,4,2026-04-10
DN-2023-1197,DevOps Engineer,Y,124965,"Bangkok, Thailand",Y,7,6,2026-04-11
DN-2023-1198,Software Developer,Y,77491,"Medellin, Colombia",Y,6,6,2026-04-12
DN-2023-1199,Data Scientist,N,102807,"Tallinn, Estonia",Y,8,1,2026-04-13
DN-2023-1200,Product Manager,Y,121628,"Bali, Indonesia",N,5,2,2026-04-14
DN-2023-1201,Content Creator,Y,65535,"Medellin, Colombia",Y,5,5,2026-04-15
DN-2023-1202,DevOps Engineer,Y,116833,"Barcelona, Spain",N,5,5,2026-04-16
DN-2023-1203,SEO Specialist,Y,118858,"Ho Chi Minh City, Vietnam",Y,5,5,2026-04-17
DN-2023-1204,Data Analyst,Y,75156,"Medellin, Colombia",Y,7,6,2026-04-18
DN-2023-1205,Product Manager,N,114892,"Mexico City, Mexico",Y,4,3,2026-04-19
DN-2023-1206,SEO Specialist,N,99600,"Bangkok, Thailand",N,5,6,2026-04-20
DN-2023-1207,DevOps Engineer,Y,113276,"Bangkok, Thailand",Y,10,3,2026-04-21
DN-2023-1208,Product Manager,Y,113109,"Mexico City, Mexico",Y,8,6,2026-04-22
DN-2023-1209,Content Creator,Y,38398,"Dubai, UAE",N,6,4,2026-04-23
DN-2023-1210,DevOps Engineer,Y,68074,"Dubai, UAE",N,4,6,2026-04-24
DN-2023-1211,Graphic Designer,Y,55515,"Lisbon, Portugal",Y,4,4,2026-04-25
DN-2023-1212,Software Developer,Y,103246,"Berlin, Germany",Y,7,3,2026-04-26
DN-2023-1213,Content Creator,Y,39811,"Bali, Indonesia",N,4,5,2026-04-27
DN-2023-1214,Product Manager,Y,119302,"Mexico City, Mexico",N,7,3,2026-04-28
DN-2023-1215,Data Analyst,N,105156,"Lisbon, Portugal",Y,6,1,2026-04-29
DN-2023-1216,SEO Specialist,Y,92776,"Ho Chi Minh City, Vietnam",N,4,5,2026-04-30
DN-2023-1217,Data Scientist,Y,72954,"Mexico City, Mexico",Y,3,6,2026-05-01
DN-2023-1218,SEO Specialist,Y,73301,"Berlin, Germany",N,8,6,2026-05-02
DN-2023-1219,Product Manager,Y,102143,"Mexico City, Mexico",Y,5,6,2026-05-03
DN-2023-1220,SEO Specialist,N,93609,"Berlin, Germany",Y,3,6,2026-05-04
DN-2023-1221,Software Developer,N,94504,"Berlin, Germany",Y,6,6,2026-05-05
DN-2023-1222,DevOps Engineer,N,89363,"Berlin, Germany",N,10,3,2026-05-06
DN-2023-1223,Data Scientist,Y,89320,"Bangkok, Thailand",N,4,4,2026-05-07
DN-2023-1224,UX Designer,N,110738,"Medellin, Colombia",Y,7,3,2026-05-08
DN-2023-1225,Product Manager,Y,67324,"Bangkok, Thailand",Y,5,2,2026-05-09
DN-2023-1226,Digital Marketer,N,122035,"Lisbon, Portugal",Y,4,3,2026-05-10
DN-2023-1227,UX Designer,Y,89674,"Bangkok, Thailand",N,7,5,2026-05-11
DN-2023-1228,SEO Specialist,N,60696,"Bangkok, Thailand",N,9,6,2026-05-12
DN-2023-1229,Product Manager,N,105212,"Ho Chi Minh City, Vietnam",N,6,3,2026-05-13
DN-2023-1230,Graphic Designer,N,86266,"Mexico City, Mexico",Y,5,4,2026-05-14
DN-2023-1231,Digital Marketer,Y,49765,"Bangkok, Thailand",N,3,6,2026-05-15
DN-2023-1232,Data Scientist,Y,96037,"Tallinn, Estonia",Y,9,1,2026-05-16
DN-2023-1233,Data Analyst,N,86273,"Berlin, Germany",Y,7,2,2026-05-17
DN-2023-1234,Graphic Designer,Y,53134,"Mexico City, Mexico",Y,10,5,2026-05-18
DN-2023-1235,UX Designer,N,90032,"Dubai, UAE",Y,9,4,2026-05-19
DN-2023-1236,DevOps Engineer,Y,73434,"Ho Chi Minh City, Vietnam",N,4,2,2026-05-20
DN-2023-1237,Software Developer,Y,96738,"Medellin, Colombia",N,7,3,2026-05-21
DN-2023-1238,Data Analyst,N,74214,"Ho Chi Minh City, Vietnam",Y,4,2,2026-05-22
DN-2023-1239,Graphic Designer,Y,75905,"Berlin, Germany",Y,4,6,2026-05-23
DN-2023-1240,DevOps Engineer,Y,55708,"Mexico City, Mexico",Y,9,6,2026-05-24
DN-2023-1241,DevOps Engineer,Y,91195,"Medellin, Colombia",Y,10,1,2026-05-25
DN-2023-1242,Product Manager,Y,95333,"Bali, Indonesia",Y,5,2,2026-05-26
DN-2023-1243,Graphic Designer,N,66980,"Barcelona, Spain",Y,4,2,2026-05-27
DN-2023-1244,Data Scientist,Y,77840,"Ho Chi Minh City, Vietnam",N,3,6,2026-05-28
DN-2023-1245,SEO Specialist,N,66650,"Medellin, Colombia",N,8,3,2026-05-29
DN-2023-1246,Digital Marketer,N,95091,"Lisbon, Portugal",N,4,3,2026-05-30
DN-2023-1247,Digital Marketer,Y,89990,"Medellin, Colombia",N,10,5,2026-05-31
DN-2023-1248,UX Designer,N,78357,"Barcelona, Spain",N,4,3,2026-06-01
DN-2023-1249,UX Designer,Y,57487,"Berlin, Germany",Y,9,2,2026-06-02
DN-2023-1250,Digital Marketer,Y,104291,"Mexico City, Mexico",N,9,1,2026-06-03
DN-2023-1251,Data Scientist,N,82373,"Bali, Indonesia",Y,5,3,2026-06-04
DN-2023-1252,Software Developer,Y,45730,"Lisbon, Portugal",N,8,6,2026-06-05
DN-2023-1253,Content Creator,Y,31480,"Medellin, Colombia",Y,3,6,2026-06-06
DN-2023-1254,SEO Specialist,Y,73790,"Tallinn, Estonia",N,6,5,2026-06-07
DN-2023-1255,Software Developer,Y,74895,"Bangkok, Thailand",Y,4,5,2026-06-08
DN-2023-1256,Product Manager,Y,119536,"Berlin, Germany",Y,10,2,2026-06-09
DN-2023-1257,Content Creator,N,81155,"Ho Chi Minh City, Vietnam",Y,8,3,2026-06-10
DN-2023-1258,Content Creator,Y,67957,"Ho Chi Minh City, Vietnam",Y,7,3,2026-06-11
DN-2023-1259,Graphic Designer,Y,53692,"Barcelona, Spain",N,10,5,2026-06-12
DN-2023-1260,Data Scientist,Y,121413,"Berlin, Germany",Y,5,3,2026-06-13
DN-2023-1261,Data Scientist,Y,139409,"Lisbon, Portugal",Y,9,2,2026-06-14
DN-2023-1262,Content Creator,Y,72129,"Dubai, UAE",N,6,1,2026-06-15
DN-2023-1263,Graphic Designer,Y,50925,"Bali, Indonesia",N,9,6,2026-06-16
DN-2023-1264,SEO Specialist,Y,94675,"Lisbon, Portugal",Y,7,2,2026-06-17
DN-2023-1265,Content Creator,Y,56991,"Bali, Indonesia",Y,6,3,2026-06-18
DN-2023-1266,Data Analyst,Y,57320,"Mexico City, Mexico",Y,5,2,2026-06-19
DN-2023-1267,UX Designer,Y,55817,"Mexico City, Mexico",N,8,6,2026-06-20
DN-2023-1268,UX Designer,N,72836,"Berlin, Germany",N,8,4,2026-06-21
DN-2023-1269,Software Developer,N,82079,"Berlin, Germany",N,9,6,2026-06-22
DN-2023-1270,Product Manager,Y,143999,"Ho Chi Minh City, Vietnam",Y,9,6,2026-06-23
DN-2023-1271,UX Designer,N,68603,"Bangkok, Thailand",Y,10,4,2026-06-24
DN-2023-1272,DevOps Engineer,N,140540,"Barcelona, Spain",Y,5,3,2026-06-25
DN-2023-1273,Software Developer,Y,66289,"Bangkok, Thailand",N,6,3,2026-06-26
DN-2023-1274,UX Designer,Y,39276,"Lisbon, Portugal",Y,6,1,2026-06-27
DN-2023-1275,Product Manager,N,92249,"Ho Chi Minh City, Vietnam",Y,4,6,2026-06-28
DN-2023-1276,Data Scientist,N,136665,"Bali, Indonesia",Y,10,2,2026-06-29
DN-2023-1277,Data Scientist,Y,103229,"Dubai, UAE",Y,4,1,2026-06-30
DN-2023-1278,SEO Specialist,N,88089,"Medellin, Colombia",N,5,3,2026-07-01
DN-2023-1279,Content Creator,Y,84404,"Tallinn, Estonia",Y,9,3,2026-07-02
DN-2023-1280,Data Analyst,N,65201,"Mexico City, Mexico",Y,9,5,2026-07-03
DN-2023-1281,Data Scientist,N,77834,"Bangkok, Thailand",Y,8,1,2026-07-04
DN-2023-1282,Graphic Designer,Y,25002,"Barcelona, Spain",N,5,3,2026-07-05
DN-2023-1283,UX Designer,N,107296,"Dubai, UAE",Y,7,4,2026-07-06
DN-2023-1284,Graphic Designer,Y,72270,"Dubai, UAE",Y,9,5,2026-07-07
DN-2023-1285,Product Manager,Y,112241,"Mexico City, Mexico",Y,9,2,2026-07-08
DN-2023-1286,Data Scientist,N,74369,"Tallinn, Estonia",Y,9,5,2026-07-09
DN-2023-1287,Data Analyst,Y,43124,"Berlin, Germany",N,3,6,2026-07-10
DN-2023-1288,Product Manager,Y,63686,"Dubai, UAE",Y,6,6,2026-07-11
DN-2023-1289,DevOps Engineer,Y,66472,"Lisbon, Portugal",N,10,2,2026-07-12
DN-2023-1290,DevOps Engineer,Y,131962,"Lisbon, Portugal",Y,10,4,2026-07-13
DN-2023-1291,Graphic Designer,Y,72002,"Berlin, Germany",N,5,2,2026-07-14
DN-2023-1292,Content Creator,N,56668,"Bali, Indonesia",N,4,1,2026-07-15
DN-2023-1293,Software Developer,Y,85125,"Ho Chi Minh City, Vietnam",Y,9,2,2026-07-16
DN-2023-1294,Content Creator,Y,47832,"Berlin, Germany",N,10,2,2026-07-17
DN-2023-1295,SEO Specialist,Y,86413,"Tallinn, Estonia",Y,7,5,2026-07-18
DN-2023-1296,Content Creator,N,50370,"Lisbon, Portugal",Y,10,4,2026-07-19
DN-2023-1297,SEO Specialist,N,104506,"Dubai, UAE",Y,7,2,2026-07-20
DN-2023-1298,SEO Specialist,N,69307,"Lisbon, Portugal",Y,4,1,2026-07-21
DN-2023-1299,Data Analyst,N,96118,"Medellin, Colombia",N,10,5,2026-07-22
DN-2023-1300,Data Scientist,N,94316,"Ho Chi Minh City, Vietnam",Y,9,4,2026-07-23
DN-2023-1301,Data Analyst,Y,57779,"Barcelona, Spain",N,4,4,2026-07-24
DN-2023-1302,SEO Specialist,Y,111137,"Medellin, Colombia",Y,6,3,2026-07-25
DN-2023-1303,Product Manager,Y,99244,"Bali, Indonesia",Y,8,6,2026-07-26
DN-2023-1304,DevOps Engineer,N,88268,"Mexico City, Mexico",N,4,1,2026-07-27
DN-2023-1305,SEO Specialist,N,95164,"Medellin, Colombia",N,4,6,2026-07-28
DN-2023-1306,Data Analyst,Y,47880,"Bali, Indonesia",N,10,5,2026-07-29
DN-2023-1307,Product Manager,N,122565,"Bali, Indonesia",N,9,5,2026-07-30
DN-2023-1308,Data Analyst,Y,69490,"Barcelona, Spain",N,8,1,2026-07-31
DN-2023-1309,Content Creator,Y,72876,"Mexico City, Mexico",Y,9,4,2026-08-01
DN-2023-1310,UX Designer,Y,44138,"Bangkok, Thailand",N,6,2,2026-08-02
DN-2023-1311,Graphic Designer,Y,57302,"Berlin, Germany",Y,4,1,2026-08-03
DN-2023-1312,Software Developer,Y,79291,"Dubai, UAE",Y,8,5,2026-08-04
DN-2023-1313,Data Analyst,Y,99600,"Tallinn, Estonia",Y,5,6,2026-08-05
DN-2023-1314,Software Developer,Y,92672,"Tallinn, Estonia",Y,5,1,2026-08-06
DN-2023-1315,Digital Marketer,Y,71429,"Tallinn, Estonia",Y,9,4,2026-08-07
DN-2023-1316,Data Analyst,N,86359,"Bangkok, Thailand",N,10,3,2026-08-08
DN-2023-1317,UX Designer,N,105131,"Berlin, Germany",N,8,3,2026-08-09
DN-2023-1318,Software Developer,N,83600,"Tallinn, Estonia",Y,10,2,2026-08-10
DN-2023-1319,SEO Specialist,Y,73084,"Berlin, Germany",Y,4,2,2026-08-11
DN-2023-1320,Data Analyst,Y,41784,"Dubai, UAE",Y,4,4,2026-08-12
DN-2023-1321,Data Scientist,N,98232,"Tallinn, Estonia",Y,4,6,2026-08-13
DN-2023-1322,Graphic Designer,Y,32549,"Mexico City, Mexico",N,6,2,2026-08-14
DN-2023-1323,UX Designer,Y,76936,"Bali, Indonesia",Y,8,3,2026-08-15
DN-2023-1324,Software Developer,Y,98765,"Tallinn, Estonia",Y,5,4,2026-08-16
DN-2023-1325,UX Designer,Y,33846,"Berlin, Germany",N,6,4,2026-08-17
DN-2023-1326,Product Manager,Y,113059,"Bali, Indonesia",N,7,4,2026-08-18
DN-2023-1327,Graphic Designer,Y,52845,"Barcelona, Spain",N,7,1,2026-08-19
DN-2023-1328,SEO Specialist,Y,71511,"Tallinn, Estonia",N,5,6,2026-08-20
DN-2023-1329,Data Analyst,Y,69252,"Tallinn, Estonia",Y,3,6,2026-08-21
DN-2023-1330,Data Analyst,Y,45278,"Medellin, Colombia",Y,4,2,2026-08-22
DN-2023-1331,Data Analyst,Y,57906,"Bali, Indonesia",N,6,6,2026-08-23
DN-2023-1332,Graphic Designer,Y,87803,"Tallinn, Estonia",N,4,5,2026-08-24
